id_inventario,sucursal,id_producto,nombre_producto,categoria,marca,stock_sucursal,stock_minimo,stock_maximo,precio_sucursal,ultima_reposicion,proveedor,pasillo,estado
INV001065,Mendoza,P0014,Premium Picadora,Cocina,KitchenPro,10,5,15,2351.2,2025-11-03,KitchenPro,C3,Disponible
INV001066,Mendoza,P0299,Smart TV 2024,Audio y Video,VisionPro,26,5,39,1390.78,2025-10-28,VisionPro,D20,Disponible
INV001067,Mendoza,P0223,Ionizador 3000,Climatización,ThermoControl,29,5,43,535.31,2025-11-07,ThermoControl,D11,Disponible
INV001068,Mendoza,P0282,Compacto Plancha a Vapor,Lavado,SparkleHome,35,7,52,2785.39,2025-10-25,SparkleHome,B13,Disponible
INV001069,Mendoza,P0102,Super Freezer,Cocina,TechHome,28,5,42,1826.12,2025-11-02,TechHome,D5,Disponible
INV001070,Mendoza,P0015,Picadora,Cocina,HomeChef,29,5,43,2215.57,2025-11-13,HomeChef,A10,Disponible
INV001071,Mendoza,P0124,Pava Eléctrica 2024,Cocina,HomeChef,18,5,27,46.39,2025-10-29,HomeChef,B12,Disponible
INV001072,Mendoza,P0137,Yogurtera,Cocina,TechHome,19,5,28,2614.11,2025-11-18,TechHome,B1,Disponible
INV001073,Mendoza,P0197,Ventilador de Torre Pro,Climatización,EcoClima,1,5,1,2065.43,2025-11-11,EcoClima,D20,Disponible
INV001074,Mendoza,P0088,Olla de Cocción Lenta Plus,Cocina,HomeChef,40,8,60,1175.97,2025-10-21,HomeChef,C4,Disponible
INV001075,Mendoza,P0075,Parrilla Eléctrica,Cocina,CookElite,38,7,57,1351.3,2025-11-07,CookElite,B14,Disponible
INV001076,Mendoza,P0189,Ventilador de Techo Pro,Climatización,PureAir,21,5,31,944.97,2025-11-16,PureAir,D9,Disponible
INV001077,Mendoza,P0139,Deluxe Yogurtera 3000,Cocina,KitchenPro,1,5,1,1527.71,2025-10-19,KitchenPro,D15,Disponible
INV001078,Mendoza,P0207,Super Purificador de Aire,Climatización,ClimaTech,21,5,31,1145.98,2025-10-22,ClimaTech,D4,Disponible
INV001079,Mendoza,P0049,Max Freidora de Aire,Cocina,CookElite,23,5,34,961.91,2025-11-09,CookElite,A12,Disponible
INV001080,Mendoza,P0052,Deluxe Freidora de Aire,Cocina,ChefMaster,15,5,22,2372.24,2025-10-24,ChefMaster,D7,Disponible
INV001081,Mendoza,P0290,Centro de Planchado,Lavado,WashPro,63,12,94,1740.91,2025-11-11,WashPro,A17,Disponible
INV001082,Mendoza,P0289,Centro de Planchado,Lavado,CleanMaster,0,5,0,158.43,2025-10-29,CleanMaster,B19,Agotado
INV001083,Mendoza,P0096,Premium Heladera,Cocina,CookElite,48,9,72,860.06,2025-11-18,CookElite,B12,Disponible
INV001084,Mendoza,P0130,Deluxe Exprimidor X,Cocina,ChefMaster,9,5,13,532.82,2025-10-19,ChefMaster,C7,Disponible
INV001085,Mendoza,P0127,Pava Eléctrica,Cocina,HomeChef,8,5,12,2958.44,2025-11-03,HomeChef,D8,Disponible
INV001086,Mendoza,P0037,Abridor de Latas,Cocina,CookElite,21,5,31,1964.58,2025-11-12,CookElite,D18,Disponible
INV001087,Mendoza,P0061,Sandwichera,Cocina,TechHome,40,8,60,2270.47,2025-10-31,TechHome,D4,Disponible
INV001088,Mendoza,P0177,Super Panel Calefactor Plus,Climatización,AirFlow,28,5,42,2831.52,2025-11-01,AirFlow,B1,Disponible
INV001089,Mendoza,P0143,Elite Deshidratador,Cocina,CookElite,34,6,51,1485.03,2025-11-14,CookElite,A5,Disponible
INV001090,Mendoza,P0056,Tostadora,Cocina,CookElite,21,5,31,2340.99,2025-10-19,CookElite,C11,Disponible
INV001091,Mendoza,P0232,Compacto Lavarropas Automático,Lavado,CleanMaster,15,5,22,1795.91,2025-11-17,CleanMaster,C19,Disponible
INV001092,Mendoza,P0229,Deluxe Lavarropas Automático 2024,Lavado,WashPro,0,5,0,201.4,2025-11-02,WashPro,A19,Agotado
INV001093,Mendoza,P0182,Radiador de Aceite,Climatización,ClimaTech,9,5,13,2774.04,2025-11-01,ClimaTech,D13,Disponible
INV001094,Mendoza,P0165,Digital Estufa Eléctrica,Climatización,ThermoControl,35,7,52,2391.11,2025-11-11,ThermoControl,D5,Disponible
INV001095,Mendoza,P0288,Plancha Seca II,Lavado,FreshWash,30,6,45,187.86,2025-11-15,FreshWash,A7,Disponible
INV001096,Mendoza,P0110,Frigobar,Cocina,TechHome,40,8,60,2288.61,2025-10-25,TechHome,B2,Disponible
INV001097,Mendoza,P0013,Procesadora,Cocina,KitchenPro,14,5,21,79.44,2025-10-31,KitchenPro,B11,Disponible
INV001098,Mendoza,P0023,Eco Mixer II,Cocina,CookElite,26,5,39,2941.34,2025-11-09,CookElite,B1,Disponible
INV001099,Mendoza,P0067,Waflera,Cocina,ChefMaster,43,8,64,2790.49,2025-10-27,ChefMaster,D19,Disponible
INV001100,Mendoza,P0086,Digital Olla de Cocción Lenta,Cocina,ChefMaster,44,8,66,1734.99,2025-10-29,ChefMaster,C14,Disponible
INV001101,Mendoza,P0241,Lavarropa Carga Superior,Lavado,FreshWash,29,5,43,2531.82,2025-11-14,FreshWash,D7,Disponible
INV001102,Mendoza,P0269,Tender Eléctrico 3000,Lavado,WashPro,43,8,64,1774.86,2025-11-02,WashPro,D6,Disponible
INV001103,Mendoza,P0040,Molinillo de Café Pro,Cocina,ChefMaster,30,6,45,1526.37,2025-11-14,ChefMaster,C13,Disponible
INV001104,Mendoza,P0235,Lavarropas Semiautomático 3000,Lavado,SparkleHome,3,5,4,2066.51,2025-11-13,SparkleHome,A5,Disponible
INV001105,Mendoza,P0261,Secarropa,Lavado,CleanMaster,8,5,12,1589.78,2025-10-19,CleanMaster,C13,Disponible
INV001106,Mendoza,P0103,Freezer,Cocina,CookElite,10,5,15,2758.68,2025-11-04,CookElite,A6,Disponible
INV001107,Mendoza,P0125,Max Pava Eléctrica,Cocina,KitchenPro,30,6,45,403.96,2025-10-28,KitchenPro,A9,Disponible
INV001108,Mendoza,P0020,Batidora de Pie,Cocina,KitchenPro,3,5,4,795.11,2025-11-02,KitchenPro,B17,Disponible
INV001109,Mendoza,P0069,Waflera,Cocina,ChefMaster,58,11,87,1643.96,2025-11-18,ChefMaster,D13,Disponible
INV001110,Mendoza,P0271,Pro Tender Eléctrico,Lavado,LaundryTech,46,9,69,2696.45,2025-10-27,LaundryTech,A6,Disponible
INV001111,Mendoza,P0170,Deluxe Caloventor,Climatización,PureAir,14,5,21,396.89,2025-11-14,PureAir,C9,Disponible
INV001112,Mendoza,P0209,Purificador de Aire,Climatización,PureAir,34,6,51,1934.04,2025-10-30,PureAir,D7,Disponible
INV001113,Mendoza,P0227,Max Ionizador,Climatización,ThermoControl,14,5,21,1528.06,2025-11-08,ThermoControl,D20,Disponible
INV001114,Mendoza,P0129,Exprimidor 2024,Cocina,ChefMaster,42,8,63,620.53,2025-11-01,ChefMaster,C10,Disponible
INV001115,Mendoza,P0181,Radiador de Aceite II,Climatización,EcoClima,2,5,3,1175.81,2025-11-18,EcoClima,C18,Disponible
INV001116,Mendoza,P0248,Pro Lavaseca Plus,Lavado,SparkleHome,23,5,34,1551.08,2025-11-01,SparkleHome,D7,Disponible
INV001117,Mendoza,P0159,Aire de Ventana X,Climatización,ThermoControl,32,6,48,1922.46,2025-11-11,ThermoControl,B15,Disponible
INV001118,Mendoza,P0163,Super Aire Central,Climatización,ClimaTech,8,5,12,2022.33,2025-11-07,ClimaTech,A4,Disponible
INV001119,Mendoza,P0118,Pro Vinoteca,Cocina,ChefMaster,8,5,12,705.65,2025-11-17,ChefMaster,D13,Disponible
INV001120,Mendoza,P0273,Max Lavavajillas,Lavado,CleanMaster,45,9,67,1088.45,2025-10-24,CleanMaster,C4,Disponible
INV001121,Mendoza,P0025,Mixer,Cocina,KitchenPro,41,8,61,770.32,2025-11-11,KitchenPro,D1,Disponible
INV001122,Mendoza,P0294,Compacto Planchita de Pelo 3000,Lavado,FreshWash,31,6,46,93.85,2025-11-18,FreshWash,A17,Disponible
INV001123,Mendoza,P0012,Advanced Procesadora II,Cocina,TechHome,34,6,51,2433.91,2025-10-26,TechHome,A19,Disponible
INV001124,Mendoza,P0028,Digital Rallador Eléctrico,Cocina,TechHome,34,6,51,840.12,2025-10-30,TechHome,C13,Disponible
INV001125,Mendoza,P0145,Deshidratador,Cocina,ChefMaster,19,5,28,300.8,2025-10-28,ChefMaster,C16,Disponible
INV001126,Mendoza,P0111,Frigobar,Cocina,TechHome,38,7,57,937.93,2025-11-01,TechHome,B10,Disponible
INV001127,Mendoza,P0128,Advanced Pava Eléctrica,Cocina,CookElite,3,5,4,1182.33,2025-11-17,CookElite,A9,Disponible
INV001128,Mendoza,P0156,Aire Portátil Pro,Climatización,ThermoControl,15,5,22,801.76,2025-10-25,ThermoControl,A4,Disponible
INV001129,Mendoza,P0230,Lavarropas Automático,Lavado,WashPro,59,11,88,712.97,2025-10-22,WashPro,A10,Disponible
INV001130,Mendoza,P0034,Turbo Abridor de Latas,Cocina,KitchenPro,9,5,13,2896.32,2025-11-08,KitchenPro,B6,Disponible
INV001131,Mendoza,P0008,Ultra Licuadora,Cocina,TechHome,34,6,51,1195.37,2025-11-15,TechHome,A10,Disponible
INV001132,Mendoza,P0184,Pro Ventilador de Pie,Climatización,EcoClima,14,5,21,1801.22,2025-11-17,EcoClima,D1,Disponible
INV001133,Mendoza,P0171,Caloventor II,Climatización,PureAir,38,7,57,1059.51,2025-11-10,PureAir,D15,Disponible
INV001134,Mendoza,P0090,Olla de Cocción Lenta X,Cocina,KitchenPro,14,5,21,2020.43,2025-10-28,KitchenPro,D17,Disponible
INV001135,Mendoza,P0019,Batidora de Mano,Cocina,ChefMaster,35,7,52,199.11,2025-11-18,ChefMaster,C12,Disponible
INV001136,Mendoza,P0298,Planchita de Pelo,Lavado,LaundryTech,20,5,30,949.04,2025-11-06,LaundryTech,D5,Disponible
INV001137,Mendoza,P0168,Super Estufa Eléctrica,Climatización,ThermoControl,15,5,22,1920.23,2025-11-14,ThermoControl,D20,Disponible
INV001138,Mendoza,P0178,Panel Calefactor,Climatización,AirFlow,0,5,0,871.15,2025-11-17,AirFlow,C1,Agotado
INV001139,Mendoza,P0031,Abridor de Latas 2024,Cocina,CookElite,16,5,24,163.85,2025-10-22,CookElite,D9,Disponible
INV001140,Mendoza,P0144,Plus Deshidratador 2024,Cocina,KitchenPro,26,5,39,2158.68,2025-10-29,KitchenPro,D1,Disponible
INV001141,Mendoza,P0198,Compacto Ventilador de Torre,Climatización,ThermoControl,6,5,9,1186.66,2025-11-11,ThermoControl,A8,Disponible
INV001142,Mendoza,P0141,Advanced Deshidratador,Cocina,HomeChef,10,5,15,473.68,2025-10-30,HomeChef,B13,Disponible
INV001143,Mendoza,P0091,Advanced Heladera,Cocina,ChefMaster,65,13,97,2844.0,2025-11-16,ChefMaster,D1,Disponible
INV001144,Mendoza,P0033,Abridor de Latas,Cocina,HomeChef,1,5,1,966.47,2025-11-05,HomeChef,D12,Disponible
INV001145,Mendoza,P0214,Humidificador,Climatización,EcoClima,17,5,25,1529.87,2025-11-16,EcoClima,A12,Disponible
INV001146,Mendoza,P0228,Deluxe Ionizador,Climatización,PureAir,15,5,22,1376.13,2025-10-19,PureAir,A2,Disponible
INV001147,Mendoza,P0039,Premium Molinillo de Café,Cocina,HomeChef,22,5,33,30.33,2025-11-01,HomeChef,C10,Disponible
INV001148,Mendoza,P0176,Panel Calefactor,Climatización,ClimaTech,34,6,51,2363.36,2025-11-15,ClimaTech,B13,Disponible
INV001149,Mendoza,P0116,Vinoteca,Cocina,TechHome,22,5,33,2388.42,2025-10-20,TechHome,A9,Disponible
INV001150,Mendoza,P0001,Licuadora,Cocina,TechHome,25,5,37,284.23,2025-10-19,TechHome,D20,Disponible
INV001151,Mendoza,P0192,Ventilador de Techo X,Climatización,AirFlow,12,5,18,687.9,2025-11-01,AirFlow,C17,Disponible
INV001152,Mendoza,P0148,Aire Split,Climatización,PureAir,31,6,46,2812.93,2025-11-16,PureAir,B13,Disponible
INV001153,Mendoza,P0051,Freidora de Aire Plus,Cocina,CookElite,0,5,0,1213.09,2025-11-18,CookElite,D15,Agotado
INV001154,Mendoza,P0123,Pava Eléctrica,Cocina,CookElite,4,5,6,1046.04,2025-11-16,CookElite,B16,Disponible
INV001155,Mendoza,P0268,Deluxe Centrifuga,Lavado,CleanMaster,20,5,30,1856.76,2025-10-20,CleanMaster,B7,Disponible
INV001156,Mendoza,P0217,Deluxe Deshumidificador,Climatización,ClimaTech,53,10,79,785.52,2025-10-20,ClimaTech,A4,Disponible
INV001157,Mendoza,P0042,Max Horno Eléctrico,Cocina,HomeChef,38,7,57,1400.21,2025-11-16,HomeChef,D2,Disponible
INV001158,Mendoza,P0027,Mixer Pro,Cocina,ChefMaster,55,11,82,53.31,2025-11-10,ChefMaster,B3,Disponible
INV001159,Mendoza,P0146,Ultra Deshidratador,Cocina,ChefMaster,1,5,1,1093.16,2025-11-09,ChefMaster,C11,Disponible
INV001160,Mendoza,P0259,Secarropa,Lavado,FreshWash,29,5,43,183.52,2025-11-05,FreshWash,B8,Disponible
INV001161,Mendoza,P0218,Deshumidificador,Climatización,PureAir,0,5,0,928.73,2025-10-28,PureAir,D11,Agotado
INV001162,Mendoza,P0083,Olla de Cocción Lenta II,Cocina,CookElite,5,5,7,1622.71,2025-11-13,CookElite,A16,Disponible
INV001163,Mendoza,P0032,Abridor de Latas,Cocina,ChefMaster,53,10,79,2926.88,2025-11-18,ChefMaster,B12,Disponible
INV001164,Mendoza,P0193,Ventilador de Techo 2024,Climatización,ClimaTech,24,5,36,1282.05,2025-11-18,ClimaTech,A10,Disponible
INV001165,Mendoza,P0205,Neblinizador,Climatización,ClimaTech,21,5,31,2043.83,2025-10-24,ClimaTech,B13,Disponible
INV001166,Mendoza,P0055,Freidora de Aire,Cocina,TechHome,29,5,43,828.45,2025-11-07,TechHome,D4,Disponible
INV001167,Mendoza,P0114,Frigobar 2024,Cocina,HomeChef,19,5,28,1365.31,2025-10-30,HomeChef,D8,Disponible
INV001168,Mendoza,P0284,Elite Plancha Seca X,Lavado,WashPro,18,5,27,920.87,2025-11-04,WashPro,C14,Disponible
INV001169,Mendoza,P0073,Profesional Parrilla Eléctrica 3000,Cocina,ChefMaster,11,5,16,1944.6,2025-11-14,ChefMaster,D5,Disponible
INV001170,Mendoza,P0272,Deluxe Lavavajillas,Lavado,WashPro,36,7,54,3062.83,2025-11-12,WashPro,C17,Disponible
INV001171,Mendoza,P0281,Profesional Plancha a Vapor Pro,Lavado,FreshWash,31,6,46,1337.05,2025-11-08,FreshWash,B20,Disponible
INV001172,Mendoza,P0254,Lavaseca,Lavado,CleanMaster,2,5,3,2299.11,2025-11-03,CleanMaster,D18,Disponible
INV001173,Mendoza,P0201,Turbo Ventilador de Torre Pro,Climatización,ThermoControl,27,5,40,1412.95,2025-11-16,ThermoControl,A8,Disponible
INV001174,Mendoza,P0107,Smart Conservadora 2024,Cocina,KitchenPro,39,7,58,653.97,2025-11-12,KitchenPro,D20,Disponible
INV001175,Mendoza,P0187,Smart Ventilador de Pie,Climatización,EcoClima,38,7,57,1614.6,2025-10-20,EcoClima,A12,Disponible
INV001176,Mendoza,P0155,Aire Portátil,Climatización,EcoClima,30,6,45,1496.13,2025-10-29,EcoClima,B11,Disponible
INV001177,Mendoza,P0300,Smart TV Plus,Audio y Video,ScreenPro,42,8,63,282.77,2025-11-14,ScreenPro,A13,Disponible
INV001178,Mendoza,P0252,Turbo Lavaseca,Lavado,WashPro,14,5,21,1649.12,2025-11-18,WashPro,B12,Disponible
INV001179,Mendoza,P0136,Smart Yogurtera,Cocina,CookElite,3,5,4,2004.28,2025-11-06,CookElite,B19,Disponible
INV001180,Mendoza,P0231,Lavarropas Automático 3000,Lavado,SparkleHome,20,5,30,2773.53,2025-10-30,SparkleHome,A10,Disponible
INV001181,Mendoza,P0210,Elite Humidificador,Climatización,EcoClima,47,9,70,122.6,2025-10-29,EcoClima,C16,Disponible
INV001182,Mendoza,P0280,Max Plancha a Vapor,Lavado,CleanMaster,22,5,33,1470.56,2025-10-22,CleanMaster,B9,Disponible
INV001183,Mendoza,P0258,Secarropa,Lavado,SparkleHome,46,9,69,2128.79,2025-11-03,SparkleHome,A18,Disponible
INV001184,Mendoza,P0024,Profesional Mixer,Cocina,TechHome,45,9,67,515.74,2025-11-06,TechHome,B12,Disponible
INV001185,Mendoza,P0172,Caloventor,Climatización,ClimaTech,34,6,51,1306.54,2025-10-30,ClimaTech,A11,Disponible
INV001186,Mendoza,P0072,Ultra Parrilla Eléctrica,Cocina,TechHome,23,5,34,879.93,2025-10-20,TechHome,A1,Disponible
INV001187,Mendoza,P0245,Plus Lavarropa Carga Frontal X,Lavado,SparkleHome,2,5,3,2439.81,2025-11-16,SparkleHome,A2,Disponible
INV001188,Mendoza,P0060,Pro Sandwichera,Cocina,HomeChef,17,5,25,62.15,2025-11-08,HomeChef,D3,Disponible
INV001189,Mendoza,P0106,Turbo Conservadora,Cocina,HomeChef,37,7,55,2760.72,2025-11-04,HomeChef,C9,Disponible
INV001190,Mendoza,P0162,Aire Central II,Climatización,ThermoControl,21,5,31,1981.6,2025-10-26,ThermoControl,A5,Disponible
INV001191,Mendoza,P0226,Advanced Ionizador Plus,Climatización,PureAir,1,5,1,1215.13,2025-10-22,PureAir,A18,Disponible
INV001192,Mendoza,P0053,Freidora de Aire,Cocina,KitchenPro,30,6,45,2236.92,2025-10-29,KitchenPro,C13,Disponible
INV001193,Mendoza,P0021,Batidora de Pie II,Cocina,HomeChef,39,7,58,496.44,2025-10-30,HomeChef,D16,Disponible
INV001194,Mendoza,P0050,Freidora de Aire,Cocina,KitchenPro,24,5,36,1291.09,2025-10-28,KitchenPro,A2,Disponible
INV001195,Mendoza,P0017,Profesional Batidora de Mano,Cocina,TechHome,25,5,37,855.95,2025-11-10,TechHome,D15,Disponible
INV001196,Mendoza,P0045,Premium Horno Eléctrico,Cocina,HomeChef,12,5,18,1229.51,2025-11-11,HomeChef,D12,Disponible
INV001197,Mendoza,P0277,Lavavajillas Compacto,Lavado,CleanMaster,53,10,79,2739.31,2025-10-26,CleanMaster,B5,Disponible
INV001198,Mendoza,P0276,Lavavajillas Compacto 2024,Lavado,CleanMaster,66,13,99,1220.76,2025-10-25,CleanMaster,B5,Disponible
INV001199,Mendoza,P0202,Advanced Neblinizador,Climatización,EcoClima,23,5,34,2100.37,2025-11-12,EcoClima,D10,Disponible
INV001200,Mendoza,P0070,Waflera,Cocina,CookElite,2,5,3,548.42,2025-11-06,CookElite,B1,Disponible
INV001201,Mendoza,P0243,Lavarropa Carga Frontal Plus,Lavado,LaundryTech,26,5,39,1084.45,2025-11-05,LaundryTech,A14,Disponible
INV001202,Mendoza,P0089,Plus Olla de Cocción Lenta,Cocina,CookElite,31,6,46,321.85,2025-11-05,CookElite,C20,Disponible
INV001203,Mendoza,P0009,Procesadora,Cocina,KitchenPro,15,5,22,1255.38,2025-11-05,KitchenPro,D9,Disponible
INV001204,Mendoza,P0203,Neblinizador 2024,Climatización,PureAir,20,5,30,604.32,2025-11-11,PureAir,A19,Disponible
INV001205,Mendoza,P0152,Compacto Aire Split II,Climatización,PureAir,28,5,42,1854.73,2025-10-28,PureAir,C5,Disponible
INV001206,Mendoza,P0084,Olla de Cocción Lenta,Cocina,TechHome,37,7,55,1216.83,2025-11-01,TechHome,D15,Disponible
INV001207,Mendoza,P0074,Plus Parrilla Eléctrica,Cocina,KitchenPro,24,5,36,120.63,2025-11-13,KitchenPro,B15,Disponible
INV001208,Mendoza,P0173,Digital Caloventor,Climatización,EcoClima,4,5,6,941.32,2025-10-30,EcoClima,C6,Disponible
INV001209,Mendoza,P0058,Eco Tostadora,Cocina,KitchenPro,49,9,73,2700.6,2025-11-08,KitchenPro,D9,Disponible
INV001210,Mendoza,P0295,Profesional Planchita de Pelo Plus,Lavado,WashPro,3,5,4,1276.52,2025-10-28,WashPro,B14,Disponible
INV001211,Mendoza,P0255,Digital Lavaseca,Lavado,WashPro,37,7,55,2028.84,2025-10-26,WashPro,A4,Disponible
INV001212,Mendoza,P0211,Advanced Humidificador X,Climatización,PureAir,28,5,42,1416.9,2025-10-24,PureAir,B2,Disponible
INV001213,Mendoza,P0113,Frigobar,Cocina,HomeChef,27,5,40,1620.24,2025-11-18,HomeChef,A11,Disponible
INV001214,Mendoza,P0062,Digital Sandwichera Plus,Cocina,HomeChef,5,5,7,2452.69,2025-11-03,HomeChef,C11,Disponible
INV001215,Mendoza,P0133,Exprimidor,Cocina,TechHome,6,5,9,1976.83,2025-10-30,TechHome,A13,Disponible
INV001216,Mendoza,P0164,Estufa Eléctrica,Climatización,EcoClima,50,10,75,3075.62,2025-11-13,EcoClima,D20,Disponible
INV001217,Mendoza,P0267,Compacto Centrifuga,Lavado,CleanMaster,5,5,7,2081.39,2025-10-20,CleanMaster,A5,Disponible
INV001218,Mendoza,P0180,Premium Panel Calefactor,Climatización,ThermoControl,4,5,6,2001.32,2025-10-26,ThermoControl,D8,Disponible
INV001219,Mendoza,P0253,Elite Lavaseca 3000,Lavado,SparkleHome,45,9,67,1191.33,2025-11-15,SparkleHome,D13,Disponible
INV001220,Mendoza,P0119,Vinoteca II,Cocina,HomeChef,48,9,72,1784.82,2025-11-12,HomeChef,C17,Disponible
INV001221,Mendoza,P0233,Lavarropas Automático,Lavado,LaundryTech,23,5,34,190.21,2025-11-01,LaundryTech,B20,Disponible
INV001222,Mendoza,P0238,Smart Lavarropa Carga Superior,Lavado,LaundryTech,4,5,6,1192.74,2025-10-28,LaundryTech,D15,Disponible
INV001223,Mendoza,P0095,Plus Heladera,Cocina,ChefMaster,23,5,34,1377.9,2025-10-26,ChefMaster,B20,Disponible
INV001224,Mendoza,P0264,Premium Centrifuga,Lavado,LaundryTech,57,11,85,2148.35,2025-11-03,LaundryTech,C12,Disponible
INV001225,Mendoza,P0126,Turbo Pava Eléctrica 2024,Cocina,HomeChef,3,5,4,1412.75,2025-10-19,HomeChef,B9,Disponible
INV001226,Mendoza,P0064,Sandwichera 3000,Cocina,ChefMaster,54,10,81,284.79,2025-11-10,ChefMaster,A3,Disponible
INV001227,Mendoza,P0279,Plancha a Vapor 3000,Lavado,WashPro,38,7,57,667.21,2025-11-12,WashPro,D1,Disponible
INV001228,Mendoza,P0222,Ultra Ionizador,Climatización,PureAir,24,5,36,2485.63,2025-11-02,PureAir,C13,Disponible
INV001229,Mendoza,P0047,Turbo Microondas,Cocina,KitchenPro,62,12,93,1914.67,2025-11-04,KitchenPro,A4,Disponible
INV001230,Mendoza,P0093,Heladera,Cocina,ChefMaster,3,5,4,533.64,2025-10-19,ChefMaster,B7,Disponible
INV001231,Mendoza,P0296,Planchita de Pelo,Lavado,LaundryTech,36,7,54,1321.46,2025-10-24,LaundryTech,A12,Disponible
INV001232,Mendoza,P0079,Super Olla Arrocera X,Cocina,CookElite,19,5,28,1010.56,2025-11-11,CookElite,B19,Disponible
INV001233,Mendoza,P0221,Pro Deshumidificador Pro,Climatización,EcoClima,1,5,1,2175.08,2025-10-29,EcoClima,B17,Disponible
INV001234,Mendoza,P0081,Olla Arrocera Plus,Cocina,ChefMaster,3,5,4,1456.62,2025-10-19,ChefMaster,B4,Disponible
INV001235,Mendoza,P0291,Centro de Planchado,Lavado,CleanMaster,20,5,30,1154.84,2025-11-03,CleanMaster,B3,Disponible
INV001236,Mendoza,P0006,Licuadora,Cocina,ChefMaster,7,5,10,1787.46,2025-11-04,ChefMaster,D12,Disponible
INV001237,Mendoza,P0108,Deluxe Conservadora Pro,Cocina,KitchenPro,41,8,61,2976.14,2025-11-09,KitchenPro,B6,Disponible
INV001238,Mendoza,P0275,Lavavajillas Compacto 2024,Lavado,FreshWash,18,5,27,1986.62,2025-11-14,FreshWash,D1,Disponible
INV001239,Mendoza,P0194,Max Ventilador de Torre,Climatización,AirFlow,48,9,72,1624.31,2025-11-14,AirFlow,C3,Disponible
INV001240,Mendoza,P0215,Humidificador,Climatización,PureAir,13,5,19,1384.99,2025-10-27,PureAir,D7,Disponible
INV001241,Mendoza,P0220,Ultra Deshumidificador,Climatización,ThermoControl,32,6,48,2536.35,2025-11-08,ThermoControl,C12,Disponible
INV001242,Mendoza,P0132,Exprimidor,Cocina,ChefMaster,19,5,28,1821.82,2025-10-28,ChefMaster,A12,Disponible
INV001243,Mendoza,P0263,Super Secarropa,Lavado,WashPro,2,5,3,911.88,2025-11-17,WashPro,C18,Disponible
INV001244,Mendoza,P0101,Profesional Freezer,Cocina,TechHome,49,9,73,1698.6,2025-10-27,TechHome,D6,Disponible
INV001245,Mendoza,P0018,Batidora de Mano II,Cocina,HomeChef,4,5,6,562.65,2025-11-17,HomeChef,D1,Disponible
INV001246,Mendoza,P0196,Advanced Ventilador de Torre Pro,Climatización,PureAir,11,5,16,2571.46,2025-11-14,PureAir,C2,Disponible
INV001247,Mendoza,P0161,Aire Central Pro,Climatización,AirFlow,31,6,46,1830.43,2025-10-29,AirFlow,A7,Disponible
INV001248,Mendoza,P0186,Ventilador de Pie 2024,Climatización,AirFlow,49,9,73,458.49,2025-10-28,AirFlow,C7,Disponible
INV001249,Mendoza,P0054,Advanced Freidora de Aire,Cocina,HomeChef,41,8,61,441.86,2025-11-08,HomeChef,A14,Disponible
INV001250,Mendoza,P0292,Centro de Planchado,Lavado,CleanMaster,60,12,90,2692.34,2025-11-14,CleanMaster,A20,Disponible
INV001251,Tucumán,P0058,Eco Tostadora,Cocina,KitchenPro,19,5,28,2698.67,2025-11-14,KitchenPro,B12,Disponible
INV001252,Tucumán,P0213,Humidificador,Climatización,PureAir,19,5,28,3093.36,2025-11-08,PureAir,C12,Disponible
INV001253,Tucumán,P0203,Neblinizador 2024,Climatización,PureAir,15,5,22,597.92,2025-11-13,PureAir,C19,Disponible
INV001254,Tucumán,P0114,Frigobar 2024,Cocina,HomeChef,5,5,7,1360.83,2025-11-08,HomeChef,A4,Disponible
INV001255,Tucumán,P0064,Sandwichera 3000,Cocina,ChefMaster,21,5,31,278.27,2025-10-24,ChefMaster,B1,Disponible
